speed,MAX HOVER COUNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556.5,42667,40566,38518,36523,34581,32692,30856,29073,27343,25666,24042,22471,20953,19488,18077,16718,15412,14159,12959,11813,10719,9678,8690,7756,6874,6045,5270,4547,3877,3261,2697,2187,1729,1324,973,674,429,237,97,14
558,42782,40675,38621,36621,34674,32780,30939,29151,27417,25735,24107,22532,21010,19541,18125,16763,15453,14197,12994,11844,10748,9704,8714,7777,6893,6062,5284,4559,3888,3270,2704,2192,1734,1328,975,676,430,237,98,14
559.5,42897,40784,38725,36720,34767,32868,31022,29230,27490,25804,24172,22592,21066,19593,18174,16808,15495,14235,13029,11876,10777,9730,8737,7797,6911,6078,5298,4571,3898,3278,2712,2198,1738,1332,978,678,431,238,98,14
561,43012,40894,38829,36818,34860,32956,31105,29308,27564,25873,24236,22653,21123,19646,18223,16853,15537,14274,13064,11908,10806,9756,8761,7818,6930,6094,5312,4584,3909,3287,2719,2204,1743,1335,981,680,432,238,98,14
562.5,43127,41003,38933,36916,34954,33044,31188,29386,27638,25943,24301,22713,21179,19699,18271,16898,15578,14312,13099,11940,10834,9782,8784,7839,6948,6110,5326,4596,3919,3296,2726,2210,1748,1339,983,682,434,239,98,14
564,43242,41112,39037,37015,35047,33132,31272,29465,27711,26012,24366,22774,21236,19751,18320,16943,15620,14350,13134,11972,10863,9809,8808,7860,6967,6127,5341,4608,3930,3305,2733,2216,1752,1342,986,683,435,240,99,14
565.5,43357,41222,39141,37113,35140,33220,31355,29543,27785,26081,24431,22835,21292,19804,18369,16988,15661,14388,13169,12004,10892,9835,8831,7881,6985,6143,5355,4621,3940,3313,2741,2222,1757,1346,989,685,436,240,99,14
567,43472,41331,39244,37212,35233,33309,31438,29621,27859,26150,24496,22895,21349,19856,18418,17033,15703,14426,13204,12035,10921,9861,8854,7902,7004,6159,5369,4633,3951,3322,2748,2228,1762,1349,991,687,437,241,99,14
568.5,43587,41440,39348,37310,35326,33397,31521,29700,27932,26219,24560,22956,21405,19909,18466,17078,15744,14464,13239,12067,10950,9887,8878,7923,7022,6176,5383,4645,3961,3331,2755,2234,1766,1353,994,689,438,242,99,14
570,43702,41550,39452,37409,35420,33485,31604,29778,28006,26289,24625,23016,21462,19961,18515,17123,15786,14503,13274,12099,10979,9913,8901,7944,7041,6192,5397,4657,3971,3340,2763,2240,1771,1357,996,691,439,242,100,14
571.5,43817,41659,39556,37507,35513,33573,31687,29856,28080,26358,24690,23077,21518,20014,18564,17168,15827,14541,13309,12131,11008,9939,8925,7965,7059,6208,5412,4670,3982,3349,2770,2245,1776,1360,999,693,440,243,100,14
573,43932,41768,39660,37606,35606,33661,31771,29935,28154,26427,24755,23137,21575,20066,18613,17213,15869,14579,13344,12163,11037,9965,8948,7986,7078,6225,5426,4682,3992,3357,2777,2251,1780,1364,1002,694,442,244,100,14
574.5,44047,41878,39764,37704,35699,33749,31854,30013,28227,26496,24820,23198,21631,20119,18661,17259,15910,14617,13379,12195,11066,9991,8971,8007,7096,6241,5440,4694,4003,3366,2784,2257,1785,1367,1004,696,443,244,101,14
576,44162,41987,39867,37802,35792,33837,31937,30092,28301,26565,24884,23259,21688,20171,18710,17304,15952,14655,13413,12227,11094,10017,8995,8027,7115,6257,5454,4706,4013,3375,2792,2263,1790,1371,1007,698,444,245,101,14
577.5,44277,42096,39971,37901,35886,33925,32020,30170,28375,26634,24949,23319,21744,20224,18759,17349,15994,14693,13448,12258,11123,10043,9018,8048,7133,6273,5468,4719,4024,3384,2799,2269,1794,1374,1010,700,445,245,101,14
579,44392,42206,40075,37999,35979,34013,32103,30248,28448,26704,25014,23380,21800,20276,18807,17394,16035,14732,13483,12290,11152,10069,9042,8069,7152,6290,5483,4731,4034,3393,2806,2275,1799,1378,1012,702,446,246,101,14
580.5,44507,42315,40179,38098,36072,34102,32186,30327,28522,26773,25079,23440,21857,20329,18856,17439,16077,14770,13518,12322,11181,10095,9065,8090,7170,6306,5497,4743,4045,3401,2813,2281,1804,1382,1015,703,447,247,102,15
582,44622,42424,40283,38196,36165,34190,32270,30405,28596,26842,25144,23501,21913,20381,18905,17484,16118,14808,13553,12354,11210,10122,9089,8111,7189,6322,5511,4755,4055,3410,2821,2287,1808,1385,1017,705,449,247,102,15
583.5,44737,42534,40386,38295,36258,34278,32353,30483,28669,26911,25209,23561,21970,20434,18954,17529,16160,14846,13588,12386,11239,10148,9112,8132,7207,6339,5525,4768,4065,3419,2828,2293,1813,1389,1020,707,450,248,102,15
585,44852,42643,40490,38393,36352,34366,32436,30562,28743,26980,25273,23622,22026,20486,19002,17574,16201,14884,13623,12418,11268,10174,9135,8153,7226,6355,5540,4780,4076,3428,2835,2299,1818,1392,1023,709,451,249,102,15
586.5,44967,42752,40594,38492,36445,34454,32519,30640,28817,27050,25338,23683,22083,20539,19051,17619,16243,14922,13658,12449,11297,10200,9159,8174,7245,6371,5554,4792,4086,3437,2843,2304,1822,1396,1025,711,452,249,103,15
588,45082,42862,40698,38590,36538,34542,32602,30718,28891,27119,25403,23743,22139,20592,19100,17664,16284,14961,13693,12481,11326,10226,9182,8195,7263,6387,5568,4804,4097,3445,2850,2310,1827,1399,1028,713,453,250,103,15
589.5,45197,42971,40802,38688,36631,34630,32685,30797,28964,27188,25468,23804,22196,20644,19149,17709,16326,14999,13728,12513,11354,10252,9206,8216,7282,6404,5582,4817,4107,3454,2857,2316,1831,1403,1031,714,454,251,103,15
591,45312,43081,40906,38787,36724,34718,32769,30875,29038,27257,25533,23864,22252,20697,19197,17754,16367,15037,13763,12545,11383,10278,9229,8236,7300,6420,5596,4829,4118,3463,2864,2322,1836,1407,1033,716,455,251,103,15
592.5,45427,43190,41009,38885,36818,34807,32852,30954,29112,27326,25597,23925,22309,20749,19246,17799,16409,15075,13798,12577,11412,10304,9253,8257,7319,6436,5611,4841,4128,3472,2872,2328,1841,1410,1036,718,457,252,104,15
594,45542,43299,41113,38984,36911,34895,32935,31032,29185,27395,25662,23985,22365,20802,19295,17844,16450,15113,13833,12609,11441,10330,9276,8278,7337,6453,5625,4853,4139,3480,2879,2334,1845,1414,1038,720,458,252,104,15
595.5,45657,43409,41217,39082,37004,34983,33018,31110,29259,27465,25727,24046,22422,20854,19343,17889,16492,15151,13868,12640,11470,10356,9299,8299,7356,6469,5639,4866,4149,3489,2886,2340,1850,1417,1041,722,459,253,104,15
597,45772,43518,41321,39181,37097,35071,33101,31189,29333,27534,25792,24107,22478,20907,19392,17934,16534,15190,13903,12672,11499,10382,9323,8320,7374,6485,5653,4878,4160,3498,2893,2346,1855,1421,1044,723,460,254,104,15
598.5,45887,43627,41425,39279,37191,35159,33184,31267,29406,27603,25857,24167,22535,20959,19441,17979,16575,15228,13937,12704,11528,10409,9346,8341,7393,6502,5667,4890,4170,3507,2901,2352,1859,1424,1046,725,461,254,105,15
600,46002,43737,41528,39378,37284,35247,33268,31345,29480,27672,25921,24228,22591,21012,19490,18025,16617,15266,13972,12736,11557,10435,9370,8362,7411,6518,5682,4902,4180,3516,2908,2357,1864,1428,1049,727,462,255,105,15
601.5,46117,43846,41632,39476,37377,35335,33351,31424,29554,27741,25986,24288,22648,21064,19538,18070,16658,15304,14007,12768,11586,10461,9393,8383,7430,6534,5696,4915,4191,3524,2915,2363,1869,1432,1052,729,464,256,105,15
603,46232,43955,41736,39574,37470,35423,33434,31502,29628,27811,26051,24349,22704,21117,19587,18115,16700,15342,14042,12800,11614,10487,9417,8404,7448,6550,5710,4927,4201,3533,2922,2369,1873,1435,1054,731,465,256,106,15
604.5,46347,44065,41840,39673,37563,35511,33517,31580,29701,27880,26116,24409,22761,21169,19636,18160,16741,15380,14077,12831,11643,10513,9440,8425,7467,6567,5724,4939,4212,3542,2930,2375,1878,1439,1057,733,466,257,106,15
606,46462,44174,41944,39771,37657,35600,33600,31659,29775,27949,26181,24470,22817,21222,19684,18205,16783,15419,14112,12863,11672,10539,9463,8446,7485,6583,5738,4951,4222,3551,2937,2381,1883,1442,1059,734,467,258,106,15
607.5,46577,44283,42048,39870,37750,35688,33683,31737,29849,28018,26245,24531,22874,21274,19733,18250,16824,15457,14147,12895,11701,10565,9487,8466,7504,6599,5753,4964,4233,3560,2944,2387,1887,1446,1062,736,468,258,106,15
609,46692,44393,42151,39968,37843,35776,33767,31816,29922,28087,26310,24591,22930,21327,19782,18295,16866,15495,14182,12927,11730,10591,9510,8487,7522,6616,5767,4976,4243,3568,2952,2393,1892,1449,1065,738,469,259,107,15
610.5,46807,44502,42255,40067,37936,35864,33850,31894,29996,28156,26375,24652,22986,21379,19831,18340,16907,15533,14217,12959,11759,10617,9534,8508,7541,6632,5781,4988,4254,3577,2959,2399,1897,1453,1067,740,471,259,107,15
612,46922,44611,42359,40165,38029,35952,33933,31972,30070,28226,26440,24712,23043,21432,19879,18385,16949,15571,14252,12991,11788,10643,9557,8529,7560,6648,5795,5000,4264,3586,2966,2405,1901,1456,1070,742,472,260,107,15
613.5,47037,44721,42463,40264,38123,36040,34016,32051,30143,28295,26505,24773,23099,21485,19928,18430,16991,15609,14287,13023,11817,10669,9581,8550,7578,6664,5809,5013,4274,3595,2973,2410,1906,1460,1073,743,473,261,107,15
615,47152,44830,42567,40362,38216,36128,34099,32129,30217,28364,26569,24833,23156,21537,19977,18475,17032,15648,14322,13054,11846,10695,9604,8571,7597,6681,5824,5025,4285,3604,2981,2416,1911,1464,1075,745,474,261,108,15
616.5,47267,44939,42671,40460,38309,36216,34182,32207,30291,28433,26634,24894,23212,21590,20026,18520,17074,15686,14357,13086,11875,10722,9627,8592,7615,6697,5838,5037,4295,3612,2988,2422,1915,1467,1078,747,475,262,108,15
618,47382,45049,42774,40559,38402,36305,34266,32286,30365,28502,26699,24954,23269,21642,20074,18565,17115,15724,14392,13118,11903,10748,9651,8613,7634,6713,5852,5049,4306,3621,2995,2428,1920,1471,1080,749,476,263,108,15
619.5,47497,45158,42878,40657,38495,36393,34349,32364,30438,28572,26764,25015,23325,21695,20123,18610,17157,15762,14426,13150,11932,10774,9674,8634,7652,6730,5866,5062,4316,3630,3002,2434,1925,1474,1083,751,477,263,108,15
621,47612,45267,42982,40756,38589,36481,34432,32442,30512,28641,26829,25076,23382,21747,20172,18655,17198,15800,14461,13182,11961,10800,9698,8655,7671,6746,5880,5074,4327,3639,3010,2440,1929,1478,1086,753,479,264,109,16
622.5,47727,45377,43086,40854,38682,36569,34515,32521,30586,28710,26893,25136,23438,21800,20220,18700,17240,15838,14496,13214,11990,10826,9721,8675,7689,6762,5895,5086,4337,3647,3017,2446,1934,1481,1088,754,480,265,109,16
624,47842,45486,43190,40953,38775,36657,34598,32599,30659,28779,26958,25197,23495,21852,20269,18746,17281,15877,14531,13245,12019,10852,9744,8696,7708,6779,5909,5099,4348,3656,3024,2452,1939,1485,1091,756,481,265,109,16
625.5,47957,45595,43293,41051,38868,36745,34682,32678,30733,28848,27023,25257,23551,21905,20318,18791,17323,15915,14566,13277,12048,10878,9768,8717,7726,6795,5923,5111,4358,3665,3032,2458,1943,1489,1094,758,482,266,109,16
627,48072,45705,43397,41150,38962,36833,34765,32756,30807,28917,27088,25318,23608,21957,20367,18836,17364,15953,14601,13309,12077,10904,9791,8738,7745,6811,5937,5123,4369,3674,3039,2464,1948,1492,1096,760,483,266,110,16
628.5,48187,45814,43501,41248,39055,36921,34848,32834,30880,28987,27153,25378,23664,22010,20415,18881,17406,15991,14636,13341,12106,10930,9815,8759,7763,6827,5951,5135,4379,3683,3046,2469,1953,1496,1099,762,484,267,110,16
630,48302,45923,43605,41346,39148,37009,34931,32913,30954,29056,27217,25439,23721,22062,20464,18926,17447,16029,14671,13373,12135,10956,9838,8780,7782,6844,5966,5148,4389,3691,3053,2475,1957,1499,1101,763,486,268,110,16
631.5,48417,46033,43709,41445,39241,37098,35014,32991,31028,29125,27282,25500,23777,22115,20513,18971,17489,16067,14706,13405,12163,10982,9862,8801,7800,6860,5980,5160,4400,3700,3061,2481,1962,1503,1104,765,487,268,111,16
633,48532,46142,43813,41543,39334,37186,35097,33069,31102,29194,27347,25560,23834,22167,20562,19016,17531,16106,14741,13436,12192,11009,9885,8822,7819,6876,5994,5172,4410,3709,3068,2487,1967,1506,1107,767,488,269,111,16
634.5,48647,46251,43916,41642,39428,37274,35181,33148,31175,29263,27412,25621,23890,22220,20610,19061,17572,16144,14776,13468,12221,11035,9908,8843,7837,6893,6008,5184,4421,3718,3075,2493,1971,1510,1109,769,489,270,111,16
636,48762,46361,44020,41740,39521,37362,35264,33226,31249,29333,27477,25681,23947,22272,20659,19106,17614,16182,14811,13500,12250,11061,9932,8864,7856,6909,6022,5197,4431,3727,3082,2499,1976,1514,1112,771,490,270,111,16
637.5,48877,46470,44124,41839,39614,37450,35347,33304,31323,29402,27541,25742,24003,22325,20708,19151,17655,16220,14846,13532,12279,11087,9955,8885,7875,6925,6037,5209,4442,3735,3090,2505,1981,1517,1114,773,491,271,112,16
639,48992,46579,44228,41937,39707,37538,35430,33383,31396,29471,27606,25802,24060,22378,20756,19196,17697,16258,14881,13564,12308,11113,9979,8905,7893,6942,6051,5221,4452,3744,3097,2511,1985,1521,1117,774,492,272,112,16
640.5,49107,46689,44332,42036,39800,37626,35513,33461,31470,29540,27671,25863,24116,22430,20805,19241,17738,16296,14916,13596,12337,11139,10002,8926,7912,6958,6065,5233,4463,3753,3104,2517,1990,1524,1120,776,494,272,112,16
642,49222,46798,44435,42134,39894,37714,35596,33540,31544,29609,27736,25924,24173,22483,20854,19286,17780,16335,14950,13627,12366,11165,10026,8947,7930,6974,6079,5246,4473,3762,3112,2522,1995,1528,1122,778,495,273,112,16
643.5,49337,46907,44539,42232,39987,37803,35680,33618,31617,29678,27801,25984,24229,22535,20903,19331,17821,16373,14985,13659,12395,11191,10049,8968,7949,6990,6093,5258,4484,3770,3119,2528,1999,1531,1125,780,496,273,113,16
645,49452,47017,44643,42331,40080,37891,35763,33696,31691,29748,27865,26045,24285,22588,20951,19376,17863,16411,15020,13691,12423,11217,10072,8989,7967,7007,6108,5270,4494,3779,3126,2534,2004,1535,1128,782,497,274,113,16
646.5,49567,47126,44747,42429,40173,37979,35846,33775,31765,29817,27930,26105,24342,22640,21000,19421,17904,16449,15055,13723,12452,11243,10096,9010,7986,7023,6122,5282,4504,3788,3133,2540,2009,1539,1130,783,498,275,113,16
648,49682,47235,44851,42528,40266,38067,35929,33853,31839,29886,27995,26166,24398,22693,21049,19467,17946,16487,15090,13755,12481,11269,10119,9031,8004,7039,6136,5295,4515,3797,3141,2546,2013,1542,1133,785,499,275,113,16
649.5,49797,47345,44955,42626,40360,38155,36012,33931,31912,29955,28060,26226,24455,22745,21097,19512,17988,16525,15125,13787,12510,11295,10143,9052,8023,7056,6150,5307,4525,3806,3148,2552,2018,1546,1135,787,501,276,114,16
651,49912,47454,45058,42725,40453,38243,36095,34010,31986,30024,28125,26287,24511,22798,21146,19557,18029,16564,15160,13819,12539,11322,10166,9073,8041,7072,6164,5319,4536,3814,3155,2558,2023,1549,1138,789,502,277,114,16
652.5,50027,47564,45162,42823,40546,38331,36179,34088,32060,30093,28189,26348,24568,22850,21195,19602,18071,16602,15195,13850,12568,11348,10190,9094,8060,7088,6179,5331,4546,3823,3162,2564,2027,1553,1141,791,503,277,114,16
654,50142,47673,45266,42922,40639,38419,36262,34166,32133,30163,28254,26408,24624,22903,21244,19647,18112,16640,15230,13882,12597,11374,10213,9114,8078,7104,6193,5344,4557,3832,3170,2570,2032,1556,1143,793,504,278,114,16
655.5,50257,47782,45370,43020,40732,38507,36345,34245,32207,30232,28319,26469,24681,22955,21292,19692,18154,16678,15265,13914,12626,11400,10236,9135,8097,7121,6207,5356,4567,3841,3177,2576,2037,1560,1146,794,505,279,115,16
657,50372,47892,45474,43118,40826,38596,36428,34323,32281,30301,28384,26529,24737,23008,21341,19737,18195,16716,15300,13946,12655,11426,10260,9156,8115,7137,6221,5368,4578,3850,3184,2581,2041,1564,1149,796,506,279,115,16
658.5,50487,48001,45577,43217,40919,38684,36511,34401,32354,30370,28449,26590,24794,23060,21390,19782,18237,16754,15335,13978,12683,11452,10283,9177,8134,7153,6236,5380,4588,3858,3191,2587,2046,1567,1151,798,508,280,115,16
660,50602,48110,45681,43315,41012,38772,36594,34480,32428,30439,28513,26650,24850,23113,21439,19827,18278,16793,15370,14010,12712,11478,10307,9198,8152,7170,6250,5393,4598,3867,3199,2593,2051,1571,1154,800,509,281,116,17
661.5,50717,48220,45785,43414,41105,38860,36678,34558,32502,30509,28578,26711,24907,23166,21487,19872,18320,16831,15405,14041,12741,11504,10330,9219,8171,7186,6264,5405,4609,3876,3206,2599,2055,1574,1156,802,510,281,116,17
663,50832,48329,45889,43512,41199,38948,36761,34637,32576,30578,28643,26772,24963,23218,21536,19917,18361,16869,15439,14073,12770,11530,10354,9240,8189,7202,6278,5417,4619,3885,3213,2605,2060,1578,1159,803,511,282,116,17
664.5,50947,48438,45993,43611,41292,39036,36844,34715,32649,30647,28708,26832,25020,23271,21585,19962,18403,16907,15474,14105,12799,11556,10377,9261,8208,7219,6292,5429,4630,3894,3221,2611,2065,1581,1162,805,512,282,116,17
666,51062,48548,46097,43709,41385,39124,36927,34793,32723,30716,28773,26893,25076,23323,21633,20007,18444,16945,15509,14137,12828,11582,10400,9282,8227,7235,6307,5442,4640,3902,3228,2617,2069,1585,1164,807,513,283,117,17
667.5,51177,48657,46200,43807,41478,39212,37010,34872,32797,30785,28837,26953,25133,23376,21682,20052,18486,16983,15544,14169,12857,11609,10424,9303,8245,7251,6321,5454,4651,3911,3235,2623,2074,1589,1167,809,514,284,117,17
669,51292,48766,46304,43906,41571,39301,37093,34950,32870,30854,28902,27014,25189,23428,21731,20097,18528,17022,15579,14201,12886,11635,10447,9324,8264,7267,6335,5466,4661,3920,3242,2629,2078,1592,1170,811,516,284,117,17
670.5,51407,48876,46408,44004,41665,39389,37177,35028,32944,30924,28967,27074,25246,23481,21780,20142,18569,17060,15614,14232,12915,11661,10471,9344,8282,7284,6349,5478,4672,3929,3250,2634,2083,1596,1172,813,517,285,117,17
672,51522,48985,46512,44103,41758,39477,37260,35107,33018,30993,29032,27135,25302,23533,21828,20187,18611,17098,15649,14264,12944,11687,10494,9365,8301,7300,6363,5491,4682,3937,3257,2640,2088,1599,1175,814,518,286,118,17
673.5,51637,49094,46616,44201,41851,39565,37343,35185,33091,31062,29097,27196,25359,23586,21877,20233,18652,17136,15684,14296,12972,11713,10517,9386,8319,7316,6378,5503,4693,3946,3264,2646,2092,1603,1177,816,519,286,118,17
675,51752,49204,46720,44300,41944,39653,37426,35263,33165,31131,29162,27256,25415,23638,21926,20278,18694,17174,15719,14328,13001,11739,10541,9407,8338,7333,6392,5515,4703,3955,3271,2652,2097,1606,1180,818,520,287,118,17
676.5,51867,49313,46823,44398,42037,39741,37509,35342,33239,31200,29226,27317,25472,23691,21975,20323,18735,17212,15754,14360,13030,11765,10564,9428,8356,7349,6406,5527,4713,3964,3279,2658,2102,1610,1183,820,521,288,118,17
678,51982,49422,46927,44497,42131,39829,37592,35420,33313,31270,29291,27377,25528,23743,22023,20368,18777,17251,15789,14392,13059,11791,10588,9449,8375,7365,6420,5540,4724,3973,3286,2664,2106,1614,1185,822,523,288,119,17
679.5,52097,49532,47031,44595,42224,39917,37676,35499,33386,31339,29356,27438,25584,23796,22072,20413,18818,17289,15824,14423,13088,11817,10611,9470,8393,7381,6434,5552,4734,3981,3293,2670,2111,1617,1188,823,524,289,119,17
681,52212,49641,47135,44693,42317,40005,37759,35577,33460,31408,29421,27498,25641,23848,22121,20458,18860,17327,15859,14455,13117,11843,10635,9491,8412,7398,6449,5564,4745,3990,3301,2676,2116,1621,1191,825,525,289,119,17
682.5,52327,49750,47239,44792,42410,40094,37842,35655,33534,31477,29486,27559,25697,23901,22169,20503,18901,17365,15894,14487,13146,11869,10658,9512,8430,7414,6463,5576,4755,3999,3308,2682,2120,1624,1193,827,526,290,119,17
684,52442,49860,47342,44890,42503,40182,37925,35734,33607,31546,29550,27620,25754,23953,22218,20548,18943,17403,15929,14519,13175,11895,10681,9533,8449,7430,6477,5589,4766,4008,3315,2687,2125,1628,1196,829,527,291,120,17
685.5,52557,49969,47446,44989,42597,40270,38008,35812,33681,31615,29615,27680,25810,24006,22267,20593,18985,17441,15963,14551,13204,11922,10705,9553,8467,7447,6491,5601,4776,4017,3322,2693,2130,1631,1198,831,528,291,120,17
687,52672,50078,47550,45087,42690,40358,38091,35890,33755,31685,29680,27741,25867,24059,22316,20638,19026,17480,15998,14583,13232,11948,10728,9574,8486,7463,6505,5613,4787,4025,3330,2699,2134,1635,1201,833,529,292,120,17
688.5,52787,50188,47654,45186,42783,40446,38175,35969,33829,31754,29745,27801,25923,24111,22364,20683,19068,17518,16033,14615,13261,11974,10752,9595,8504,7479,6520,5626,4797,4034,3337,2705,2139,1639,1204,834,531,293,120,17
690,52902,50297,47758,45284,42876,40534,38258,36047,33902,31823,29810,27862,25980,24164,22413,20728,19109,17556,16068,14646,13290,12000,10775,9616,8523,7496,6534,5638,4807,4043,3344,2711,2144,1642,1206,836,532,293,121,17
691.5,53017,50406,47862,45383,42970,40622,38341,36125,33976,31892,29874,27922,26036,24216,22462,20773,19151,17594,16103,14678,13319,12026,10799,9637,8542,7512,6548,5650,4818,4052,3351,2717,2148,1646,1209,838,533,294,121,17
693,53132,50516,47965,45481,43063,40710,38424,36204,34050,31961,29939,27983,26093,24269,22510,20818,19192,17632,16138,14710,13348,12052,10822,9658,8560,7528,6562,5662,4828,4061,3359,2723,2153,1649,1212,840,534,295,121,17
694.5,53247,50625,48069,45579,43156,40799,38507,36282,34123,32031,30004,28044,26149,24321,22559,20863,19234,17670,16173,14742,13377,12078,10845,9679,8579,7544,6576,5675,4839,4069,3366,2729,2158,1653,1214,842,535,295,122,17
696,53362,50734,48173,45678,43249,40887,38590,36361,34197,32100,30069,28104,26206,24374,22608,20908,19275,17708,16208,14774,13406,12104,10869,9700,8597,7561,6591,5687,4849,4078,3373,2735,2162,1656,1217,843,536,296,122,17
697.5,53477,50844,48277,45776,43342,40975,38674,36439,34271,32169,30134,28165,26262,24426,22657,20954,19317,17747,16243,14806,13435,12130,10892,9721,8616,7577,6605,5699,4860,4087,3380,2741,2167,1660,1219,845,538,296,122,17
699,53592,50953,48381,45875,43436,41063,38757,36517,34344,32238,30198,28225,26319,24479,22705,20999,19358,17785,16278,14837,13464,12156,10916,9742,8634,7593,6619,5711,4870,4096,3388,2746,2172,1664,1222,847,539,297,122,17
700.5,53707,51062,48484,45973,43529,41151,38840,36596,34418,32307,30263,28286,26375,24531,22754,21044,19400,17823,16313,14869,13492,12182,10939,9763,8653,7610,6633,5724,4881,4104,3395,2752,2176,1667,1225,849,540,298,123,18
702,53822,51172,48588,46072,43622,41239,38923,36674,34492,32376,30328,28346,26432,24584,22803,21089,19441,17861,16348,14901,13521,12209,10963,9783,8671,7626,6647,5736,4891,4113,3402,2758,2181,1671,1227,851,541,298,123,18
703.5,53937,51281,48692,46170,43715,41327,39006,36752,34566,32446,30393,28407,26488,24636,22852,21134,19483,17899,16383,14933,13550,12235,10986,9804,8690,7642,6662,5748,4902,4122,3410,2764,2186,1674,1230,853,542,299,123,18
705,54052,51390,48796,46269,43808,41415,39089,36831,34639,32515,30458,28468,26545,24689,22900,21179,19525,17937,16418,14965,13579,12261,11009,9825,8708,7658,6676,5760,4912,4131,3417,2770,2190,1678,1232,854,543,300,123,18
706.5,54167,51500,48900,46367,43902,41503,39173,36909,34713,32584,30522,28528,26601,24741,22949,21224,19566,17976,16452,14997,13608,12287,11033,9846,8727,7675,6690,5773,4922,4140,3424,2776,2195,1681,1235,856,545,300,124,18
708,54282,51609,49004,46465,43995,41592,39256,36987,34787,32653,30587,28589,26658,24794,22998,21269,19608,18014,16487,15028,13637,12313,11056,9867,8745,7691,6704,5785,4933,4148,3431,2782,2200,1685,1238,858,546,301,124,18
709.5,54397,51718,49107,46564,44088,41680,39339,37066,34860,32722,30652,28649,26714,24846,23046,21314,19649,18052,16522,15060,13666,12339,11080,9888,8764,7707,6718,5797,4943,4157,3439,2788,2204,1689,1240,860,547,302,124,18
711,54512,51828,49211,46662,44181,41768,39422,37144,34934,32792,30717,28710,26771,24899,23095,21359,19691,18090,16557,15092,13695,12365,11103,9909,8782,7724,6733,5809,4954,4166,3446,2794,2209,1692,1243,862,548,302,124,18
712.5,54627,51937,49315,46761,44274,41856,39505,37223,35008,32861,30782,28770,26827,24952,23144,21404,19732,18128,16592,15124,13724,12391,11127,9930,8801,7740,6747,5822,4964,4175,3453,2799,2214,1696,1246,863,549,303,125,18
714,54742,52047,49419,46859,44368,41944,39588,37301,35081,32930,30846,28831,26883,25004,23193,21449,19774,18166,16627,15156,13752,12417,11150,9951,8819,7756,6761,5834,4975,4184,3460,2805,2218,1699,1248,865,550,303,125,18
715.5,54857,52156,49523,46958,44461,42032,39672,37379,35155,32999,30911,28891,26940,25057,23241,21494,19815,18205,16662,15188,13781,12443,11173,9972,8838,7773,6775,5846,4985,4192,3468,2811,2223,1703,1251,867,551,304,125,18
717,54972,52265,49627,47056,44554,42120,39755,37458,35229,33068,30976,28952,26996,25109,23290,21539,19857,18243,16697,15219,13810,12469,11197,9992,8857,7789,6789,5858,4996,4201,3475,2817,2228,1706,1253,869,553,305,125,18
718.5,55087,52375,49730,47155,44647,42208,39838,37536,35303,33137,31041,29013,27053,25162,23339,21584,19898,18281,16732,15251,13839,12495,11220,10013,8875,7805,6804,5871,5006,4210,3482,2823,2232,1710,1256,871,554,305,126,18
720,55202,52484,49834,47253,44740,42297,39921,37614,35376,33207,31106,29073,27109,25214,23388,21629,19940,18319,16767,15283,13868,12522,11244,10034,8894,7821,6818,5883,5017,4219,3490,2829,2237,1714,1259,872,555,306,126,18
721.5,55317,52593,49938,47351,44834,42385,40004,37693,35450,33276,31170,29134,27166,25267,23436,21675,19982,18357,16802,15315,13897,12548,11267,10055,8912,7838,6832,5895,5027,4228,3497,2835,2242,1717,1261,874,556,307,126,18
723,55432,52703,50042,47450,44927,42473,40088,37771,35524,33345,31235,29194,27222,25319,23485,21720,20023,18395,16837,15347,13926,12574,11290,10076,8931,7854,6846,5907,5037,4236,3504,2841,2246,1721,1264,876,557,307,127,18
724.5,55547,52812,50146,47548,45020,42561,40171,37849,35597,33414,31300,29255,27279,25372,23534,21765,20065,18434,16872,15379,13955,12600,11314,10097,8949,7870,6860,5920,5048,4245,3511,2847,2251,1724,1267,878,558,308,127,18
726,55662,52921,50249,47647,45113,42649,40254,37928,35671,33483,31365,29315,27335,25424,23582,21810,20106,18472,16907,15411,13984,12626,11337,10118,8968,7887,6875,5932,5058,4254,3519,2853,2256,1728,1269,880,560,309,127,18
727.5,55777,53031,50353,47745,45207,42737,40337,38006,35745,33553,31430,29376,27392,25477,23631,21855,20148,18510,16942,15442,14013,12652,11361,10139,8986,7903,6889,5944,5069,4263,3526,2858,2260,1731,1272,882,561,309,127,18
729,55892,53140,50457,47844,45300,42825,40420,38085,35818,33622,31494,29437,27448,25529,23680,21900,20189,18548,16976,15474,14041,12678,11384,10160,9005,7919,6903,5956,5079,4271,3533,2864,2265,1735,1274,883,562,310,128,18
730.5,56007,53249,50561,47942,45393,42913,40503,38163,35892,33691,31559,29497,27505,25582,23729,21945,20231,18586,17011,15506,14070,12704,11408,10181,9023,7935,6917,5969,5090,4280,3540,2870,2270,1739,1277,885,563,310,128,18
732,56122,53359,50665,48041,45486,43001,40587,38241,35966,33760,31624,29558,27561,25634,23777,21990,20272,18624,17046,15538,14099,12730,11431,10202,9042,7952,6931,5981,5100,4289,3548,2876,2274,1742,1280,887,564,311,128,18
